site, alts, refs, total
411483.3.peg.2435.site.59, 1, 155, 156
411483.3.peg.1727.site.1, 1, 153, 154
411483.3.peg.1727.site.2, 20, 151, 171
411483.3.peg.1727.site.3, 1, 153, 154
411483.3.peg.1727.site.4, 10, 152, 162
411483.3.peg.1727.site.5, 0, 153, 153
411483.3.peg.1727.site.6, 2, 153, 155
411483.3.peg.1727.site.7, 3, 150, 153
411483.3.peg.1727.site.8, 1, 149, 150
411483.3.peg.1727.site.9, 0, 151, 151
411483.3.peg.1727.site.10, 1, 152, 153
411483.3.peg.1727.site.11, 4, 151, 155
411483.3.peg.1727.site.12, 2, 150, 152
411483.3.peg.1727.site.13, 1, 153, 154
411483.3.peg.1727.site.14, 136, 146, 282
411483.3.peg.1727.site.15, 6, 154, 160
411483.3.peg.1727.site.16, 3, 153, 156
411483.3.peg.1727.site.17, 4, 155, 159
411483.3.peg.1727.site.18, 8, 153, 161
411483.3.peg.1727.site.19, 1, 155, 156
411483.3.peg.1727.site.20, 10, 153, 163
411483.3.peg.1727.site.21, 13, 149, 162
411483.3.peg.1727.site.22, 7, 147, 154
411483.3.peg.1727.site.23, 8, 151, 159
411483.3.peg.1727.site.24, 1, 153, 154
411483.3.peg.1727.site.25, 7, 147, 154
411483.3.peg.1727.site.26, 0, 151, 151
411483.3.peg.1727.site.27, 0, 154, 154
411483.3.peg.1727.site.28, 4, 151, 155
411483.3.peg.1727.site.29, 5, 150, 155
411483.3.peg.1727.site.30, 5, 150, 155
411483.3.peg.1727.site.31, 9, 152, 161
411483.3.peg.1727.site.32, 2, 151, 153
411483.3.peg.1727.site.33, 0, 151, 151
411483.3.peg.1727.site.34, 13, 152, 165
411483.3.peg.1727.site.35, 0, 151, 151
411483.3.peg.1727.site.36, 6, 151, 157
411483.3.peg.1727.site.37, 1, 149, 150
411483.3.peg.1727.site.38, 4, 151, 155
411483.3.peg.1727.site.39, 80, 134, 214
411483.3.peg.1727.site.40, 11, 150, 161
411483.3.peg.1727.site.41, 1, 150, 151
411483.3.peg.1727.site.42, 2, 152, 154
411483.3.peg.1727.site.43, 1, 150, 151
411483.3.peg.1727.site.44, 24, 149, 173
411483.3.peg.1727.site.45, 0, 154, 154
411483.3.peg.1727.site.46, 1, 155, 156
411483.3.peg.1727.site.47, 1, 155, 156
411483.3.peg.1727.site.48, 2, 152, 154
411483.3.peg.1727.site.49, 41, 147, 188
411483.3.peg.1727.site.50, 132, 149, 281
411483.3.peg.1727.site.51, 1, 155, 156
411483.3.peg.1727.site.52, 1, 154, 155
411483.3.peg.1727.site.53, 3, 153, 156
411483.3.peg.1727.site.54, 13, 151, 164
411483.3.peg.1727.site.55, 1, 153, 154
411483.3.peg.1727.site.56, 0, 152, 152
411483.3.peg.1727.site.57, 5, 152, 157
411483.3.peg.1727.site.58, 0, 154, 154
411483.3.peg.1727.site.59, 0, 153, 153
411483.3.peg.1727.site.60, 4, 153, 157
411483.3.peg.1727.site.61, 1, 155, 156
411483.3.peg.1727.site.62, 1, 152, 153
411483.3.peg.1727.site.63, 5, 151, 156
411483.3.peg.1727.site.64, 28, 146, 174
411483.3.peg.1727.site.65, 0, 153, 153
411483.3.peg.1727.site.66, 47, 143, 190
411483.3.peg.1727.site.67, 4, 151, 155
411483.3.peg.1727.site.68, 1, 155, 156
411483.3.peg.1727.site.69, 36, 142, 178
411483.3.peg.1727.site.70, 1, 155, 156
411483.3.peg.1727.site.71, 1, 154, 155
411483.3.peg.1727.site.72, 11, 149, 160
411483.3.peg.1727.site.73, 1, 155, 156
411483.3.peg.1727.site.74, 2, 154, 156
411483.3.peg.1727.site.75, 8, 153, 161
411483.3.peg.1727.site.76, 13, 148, 161
411483.3.peg.1727.site.77, 0, 150, 150
411483.3.peg.1727.site.78, 2, 152, 154
411483.3.peg.1727.site.79, 1, 148, 149
411483.3.peg.1727.site.80, 1, 148, 149
411483.3.peg.1727.site.81, 20, 139, 159
411483.3.peg.1727.site.82, 0, 143, 143
411483.3.peg.1727.site.83, 1, 148, 149
411483.3.peg.1727.site.84, 20, 145, 165
411483.3.peg.1727.site.85, 17, 138, 155
411483.3.peg.1727.site.86, 8, 130, 138
411483.3.peg.1727.site.87, 50, 123, 173
411483.3.peg.1727.site.88, 4, 139, 143
411483.3.peg.1727.site.89, 53, 125, 178
411483.3.peg.1727.site.90, 60, 120, 180
411483.3.peg.1727.site.91, 1, 123, 124
411483.3.peg.1727.site.92, 1, 145, 146
411483.3.peg.1727.site.93, 40, 141, 181
411483.3.peg.1727.site.94, 7, 147, 154
411483.3.peg.1727.site.95, 15, 148, 163
411483.3.peg.1727.site.96, 2, 146, 148
411483.3.peg.1727.site.97, 1, 152, 153
411483.3.peg.1727.site.98, 45, 134, 179
411483.3.peg.1727.site.99, 10, 151, 161
411483.3.peg.1727.site.100, 84, 138, 222
411483.3.peg.1727.site.101, 7, 149, 156
411483.3.peg.1727.site.102, 1, 153, 154
411483.3.peg.1727.site.103, 0, 153, 153
411483.3.peg.2652.site.1, 131, 144, 275
411483.3.peg.2652.site.2, 124, 140, 264
411483.3.peg.2652.site.3, 19, 145, 164
411483.3.peg.2652.site.4, 5, 152, 157
411483.3.peg.2652.site.5, 0, 151, 151
411483.3.peg.2652.site.6, 60, 134, 194
411483.3.peg.2652.site.7, 3, 149, 152
411483.3.peg.2652.site.8, 25, 146, 171
411483.3.peg.2652.site.9, 9, 151, 160
411483.3.peg.2652.site.10, 15, 143, 158
411483.3.peg.2652.site.11, 2, 153, 155
411483.3.peg.2652.site.12, 21, 146, 167
411483.3.peg.2652.site.13, 0, 152, 152
411483.3.peg.2652.site.14, 0, 151, 151
411483.3.peg.2652.site.15, 4, 152, 156
411483.3.peg.2652.site.16, 0, 153, 153
411483.3.peg.2652.site.17, 0, 151, 151
411483.3.peg.2652.site.18, 8, 153, 161
411483.3.peg.2652.site.19, 0, 153, 153
411483.3.peg.2652.site.20, 85, 141, 226
411483.3.peg.2652.site.21, 1, 153, 154
411483.3.peg.2652.site.22, 0, 154, 154
411483.3.peg.2652.site.23, 16, 149, 165
411483.3.peg.2652.site.24, 75, 144, 219
411483.3.peg.2652.site.25, 49, 149, 198
411483.3.peg.2652.site.26, 22, 151, 173
411483.3.peg.2652.site.27, 1, 154, 155
411483.3.peg.2652.site.28, 12, 150, 162
411483.3.peg.2652.site.29, 5, 151, 156
411483.3.peg.2652.site.30, 2, 149, 151
411483.3.peg.2652.site.31, 5, 145, 150
411483.3.peg.2652.site.32, 148, 153, 301
411483.3.peg.2652.site.33, 1, 151, 152
411483.3.peg.2652.site.34, 9, 145, 154
411483.3.peg.2652.site.35, 10, 152, 162
411483.3.peg.2652.site.36, 2, 154, 156
411483.3.peg.2652.site.37, 6, 151, 157
411483.3.peg.2652.site.38, 6, 151, 157
411483.3.peg.2652.site.39, 1, 154, 155
411483.3.peg.2652.site.40, 1, 155, 156
411483.3.peg.2652.site.41, 0, 154, 154
411483.3.peg.2652.site.42, 23, 146, 169
411483.3.peg.2652.site.43, 2, 154, 156
411483.3.peg.2652.site.44, 3, 155, 158
411483.3.peg.2652.site.45, 0, 153, 153
411483.3.peg.2652.site.46, 2, 155, 157
411483.3.peg.2652.site.47, 10, 149, 159
411483.3.peg.2652.site.48, 153, 153, 306
411483.3.peg.2652.site.49, 39, 141, 180
411483.3.peg.2652.site.50, 3, 147, 150
411483.3.peg.2652.site.51, 85, 130, 215
411483.3.peg.2652.site.52, 30, 132, 162
411483.3.peg.2652.site.53, 88, 128, 216
411483.3.peg.2652.site.54, 2, 140, 142
411483.3.peg.2652.site.55, 9, 139, 148
411483.3.peg.2652.site.56, 4, 141, 145
411483.3.peg.2652.site.57, 1, 150, 151
411483.3.peg.2652.site.58, 2, 150, 152
411483.3.peg.2652.site.59, 59, 140, 199
411483.3.peg.2652.site.60, 3, 147, 150
411483.3.peg.2652.site.61, 22, 140, 162
411483.3.peg.2652.site.62, 3, 155, 158
411483.3.peg.2652.site.63, 1, 153, 154
411483.3.peg.2652.site.64, 3, 149, 152
411483.3.peg.2652.site.65, 67, 139, 206
411483.3.peg.2652.site.66, 44, 138, 182
411483.3.peg.2652.site.67, 0, 153, 153
411483.3.peg.2652.site.68, 2, 153, 155
411483.3.peg.2652.site.69, 17, 151, 168
411483.3.peg.2652.site.70, 17, 145, 162
411483.3.peg.2652.site.71, 6, 152, 158
411483.3.peg.2652.site.72, 3, 153, 156
411483.3.peg.2652.site.73, 1, 151, 152
411483.3.peg.2652.site.74, 5, 153, 158
411483.3.peg.2652.site.75, 90, 145, 235
411483.3.peg.2652.site.76, 11, 150, 161
411483.3.peg.2652.site.77, 1, 151, 152
411483.3.peg.2652.site.78, 3, 151, 154
411483.3.peg.2652.site.79, 1, 153, 154
411483.3.peg.2652.site.80, 14, 143, 157
411483.3.peg.2652.site.81, 2, 153, 155
411483.3.peg.2652.site.82, 99, 139, 238
411483.3.peg.2652.site.83, 112, 143, 255
411483.3.peg.2652.site.84, 28, 140, 168
411483.3.peg.2652.site.85, 36, 135, 171
411483.3.peg.2652.site.86, 1, 135, 136
411483.3.peg.2652.site.87, 42, 125, 167
411483.3.peg.2652.site.88, 12, 140, 152
411483.3.peg.2652.site.89, 4, 143, 147
411483.3.peg.2652.site.90, 73, 142, 215
411483.3.peg.2652.site.91, 3, 144, 147
411483.3.peg.2652.site.92, 1, 143, 144
411483.3.peg.2652.site.93, 42, 137, 179
411483.3.peg.2652.site.94, 5, 146, 151
411483.3.peg.2652.site.95, 2, 152, 154
411483.3.peg.2652.site.96, 4, 148, 152
411483.3.peg.2652.site.97, 20, 146, 166
411483.3.peg.2650.site.1, 2, 126, 128
411483.3.peg.2650.site.2, 3, 127, 130
411483.3.peg.2650.site.3, 5, 123, 128
411483.3.peg.2650.site.4, 139, 148, 287
411483.3.peg.2650.site.5, 26, 147, 173
411483.3.peg.2650.site.6, 14, 140, 154
411483.3.peg.2650.site.7, 3, 148, 151
411483.3.peg.2650.site.8, 35, 138, 173
411483.3.peg.2650.site.9, 3, 149, 152
411483.3.peg.2650.site.10, 3, 147, 150
411483.3.peg.2650.site.11, 2, 147, 149
411483.3.peg.2650.site.12, 2, 148, 150
411483.3.peg.2650.site.13, 3, 153, 156
411483.3.peg.2650.site.14, 0, 148, 148
411483.3.peg.2650.site.15, 2, 142, 144
411483.3.peg.2650.site.16, 12, 147, 159
411483.3.peg.2650.site.17, 1, 149, 150
411483.3.peg.2650.site.18, 6, 154, 160
411483.3.peg.2650.site.19, 2, 148, 150
411483.3.peg.2650.site.20, 5, 150, 155
411483.3.peg.2650.site.21, 14, 145, 159
411483.3.peg.2650.site.22, 0, 150, 150
411483.3.peg.2650.site.23, 1, 150, 151
411483.3.peg.2650.site.24, 0, 152, 152
411483.3.peg.2650.site.25, 47, 141, 188
411483.3.peg.2650.site.26, 2, 150, 152
411483.3.peg.2650.site.27, 1, 147, 148
411483.3.peg.2650.site.28, 149, 152, 301
411483.3.peg.2650.site.29, 1, 151, 152
411483.3.peg.2650.site.30, 6, 146, 152
411483.3.peg.2650.site.31, 70, 137, 207
411483.3.peg.2650.site.32, 10, 151, 161
411483.3.peg.2650.site.33, 1, 151, 152
411483.3.peg.2650.site.34, 6, 151, 157
411483.3.peg.2650.site.35, 15, 142, 157
411483.3.peg.2650.site.36, 143, 149, 292
411483.3.peg.2650.site.37, 2, 137, 139
411483.3.peg.2650.site.38, 3, 147, 150
411483.3.peg.2650.site.39, 1, 146, 147
411483.3.peg.2650.site.40, 1, 146, 147
411483.3.peg.2650.site.41, 1, 142, 143
411483.3.peg.2650.site.42, 135, 136, 271
411483.3.peg.2650.site.43, 4, 134, 138
411483.3.peg.2650.site.44, 4, 136, 140
411483.3.peg.2650.site.45, 4, 139, 143
411483.3.peg.2650.site.46, 0, 123, 123
411483.3.peg.2650.site.47, 3, 112, 115
411483.3.peg.2650.site.48, 1, 143, 144
411483.3.peg.2650.site.49, 1, 142, 143
411483.3.peg.2650.site.50, 6, 145, 151
411483.3.peg.2650.site.51, 3, 148, 151
411483.3.peg.2650.site.52, 3, 145, 148
411483.3.peg.2650.site.53, 4, 141, 145
411483.3.peg.2650.site.54, 1, 141, 142
411483.3.peg.2650.site.55, 4, 144, 148
411483.3.peg.2650.site.56, 3, 149, 152
411483.3.peg.2650.site.57, 0, 152, 152
411483.3.peg.2650.site.58, 0, 151, 151
411483.3.peg.2650.site.59, 3, 148, 151
411483.3.peg.2650.site.60, 1, 152, 153
411483.3.peg.2650.site.61, 28, 145, 173
411483.3.peg.2650.site.62, 26, 145, 171
411483.3.peg.2650.site.63, 0, 152, 152
411483.3.peg.2650.site.64, 0, 152, 152
411483.3.peg.2650.site.65, 3, 152, 155
411483.3.peg.2650.site.66, 10, 147, 157
411483.3.peg.2650.site.67, 4, 147, 151
411483.3.peg.2650.site.68, 1, 149, 150
411483.3.peg.2650.site.69, 0, 150, 150
411483.3.peg.2650.site.70, 0, 147, 147
411483.3.peg.2650.site.71, 3, 154, 157
411483.3.peg.2651.site.1, 55, 104, 159
411483.3.peg.2651.site.2, 3, 112, 115
411483.3.peg.2651.site.3, 13, 123, 136
411483.3.peg.2651.site.4, 7, 143, 150
411483.3.peg.2651.site.5, 3, 144, 147
411483.3.peg.2651.site.6, 6, 139, 145
411483.3.peg.2651.site.7, 0, 141, 141
411483.3.peg.2651.site.8, 0, 133, 133
411483.3.peg.2651.site.9, 1, 121, 122
411483.3.peg.2651.site.10, 0, 143, 143
411483.3.peg.2651.site.11, 3, 148, 151
411483.3.peg.2651.site.12, 3, 151, 154
411483.3.peg.2651.site.13, 1, 152, 153
411483.3.peg.2651.site.14, 3, 150, 153
411483.3.peg.2651.site.15, 1, 150, 151
411483.3.peg.2651.site.16, 0, 148, 148
411483.3.peg.2651.site.17, 2, 149, 151
411483.3.peg.2651.site.18, 43, 138, 181
411483.3.peg.2651.site.19, 1, 148, 149
411483.3.peg.2651.site.20, 4, 145, 149
411483.3.peg.2651.site.21, 1, 146, 147
411483.3.peg.2651.site.22, 3, 130, 133
411483.3.peg.2651.site.23, 2, 148, 150
411483.3.peg.2651.site.24, 1, 142, 143
411483.3.peg.2651.site.25, 1, 145, 146
411483.3.peg.2651.site.26, 3, 146, 149
411483.3.peg.2651.site.27, 149, 149, 298
411483.3.peg.2651.site.28, 7, 150, 157
411483.3.peg.2651.site.29, 4, 147, 151
411483.3.peg.2651.site.30, 4, 153, 157
411483.3.peg.2651.site.31, 3, 148, 151
411483.3.peg.2651.site.32, 9, 150, 159
411483.3.peg.2651.site.33, 1, 152, 153
411483.3.peg.2651.site.34, 137, 147, 284
411483.3.peg.2651.site.35, 1, 152, 153
411483.3.peg.2651.site.36, 23, 143, 166
411483.3.peg.2651.site.37, 11, 140, 151
411483.3.peg.2651.site.38, 0, 153, 153
411483.3.peg.2651.site.39, 0, 149, 149
411483.3.peg.2651.site.40, 116, 141, 257
411483.3.peg.2651.site.41, 13, 149, 162
411483.3.peg.2651.site.42, 61, 147, 208
411483.3.peg.2651.site.43, 5, 153, 158
411483.3.peg.2651.site.44, 111, 149, 260
411483.3.peg.2651.site.45, 3, 153, 156
411483.3.peg.2651.site.46, 1, 152, 153
411483.3.peg.2651.site.47, 51, 144, 195
411483.3.peg.2651.site.48, 1, 153, 154
411483.3.peg.2651.site.49, 5, 149, 154
411483.3.peg.2651.site.50, 40, 141, 181
411483.3.peg.2651.site.51, 65, 132, 197
411483.3.peg.2651.site.52, 11, 141, 152
411483.3.peg.2651.site.53, 4, 147, 151
411483.3.peg.2651.site.54, 5, 153, 158
411483.3.peg.2651.site.55, 0, 148, 148
411483.3.peg.2651.site.56, 33, 137, 170
411483.3.peg.2651.site.57, 21, 143, 164
411483.3.peg.2651.site.58, 1, 146, 147
411483.3.peg.2651.site.59, 6, 144, 150
411483.3.peg.2651.site.60, 1, 152, 153
411483.3.peg.2651.site.61, 3, 150, 153
411483.3.peg.2651.site.62, 0, 152, 152
411483.3.peg.2651.site.63, 4, 153, 157
411483.3.peg.2651.site.64, 1, 154, 155
411483.3.peg.2651.site.65, 1, 154, 155
411483.3.peg.2651.site.66, 85, 141, 226
411483.3.peg.2651.site.67, 2, 148, 150
411483.3.peg.2651.site.68, 3, 149, 152
411483.3.peg.2651.site.69, 1, 145, 146
411483.3.peg.2651.site.70, 1, 146, 147
411483.3.peg.2651.site.71, 2, 147, 149
411483.3.peg.2651.site.72, 3, 146, 149
411483.3.peg.2651.site.73, 3, 148, 151
411483.3.peg.2651.site.74, 3, 147, 150
411483.3.peg.2651.site.75, 1, 147, 148
411483.3.peg.2651.site.76, 86, 138, 224
411483.3.peg.2651.site.77, 5, 140, 145
411483.3.peg.2651.site.78, 61, 133, 194
411483.3.peg.2651.site.79, 4, 140, 144
411483.3.peg.2651.site.80, 1, 137, 138
411483.3.peg.2651.site.81, 6, 132, 138
411483.3.peg.2651.site.82, 78, 130, 208
411483.3.peg.2651.site.83, 11, 123, 134
411483.3.peg.2651.site.84, 1, 130, 131
411483.3.peg.2651.site.85, 0, 142, 142
411483.3.peg.2651.site.86, 1, 148, 149
411483.3.peg.2651.site.87, 1, 147, 148
411483.3.peg.2651.site.88, 4, 149, 153
411483.3.peg.2651.site.89, 6, 150, 156
411483.3.peg.2651.site.90, 132, 148, 280
411483.3.peg.2651.site.91, 1, 147, 148
411483.3.peg.2651.site.92, 2, 147, 149
411483.3.peg.2651.site.93, 4, 146, 150
411483.3.peg.2651.site.94, 5, 148, 153
411483.3.peg.2651.site.95, 3, 145, 148
411483.3.peg.2651.site.96, 2, 146, 148
411483.3.peg.2651.site.97, 3, 146, 149
411483.3.peg.2651.site.98, 3, 153, 156
411483.3.peg.2651.site.99, 0, 152, 152
411483.3.peg.2651.site.100, 4, 155, 159
411483.3.peg.2651.site.101, 3, 148, 151
411483.3.peg.2651.site.102, 4, 155, 159
411483.3.peg.2651.site.103, 4, 151, 155
411483.3.peg.2651.site.104, 23, 146, 169
411483.3.peg.2651.site.105, 2, 153, 155
411483.3.peg.2651.site.106, 11, 152, 163
411483.3.peg.2651.site.107, 4, 152, 156
411483.3.peg.2651.site.108, 6, 148, 154
411483.3.peg.2651.site.109, 108, 121, 229
411483.3.peg.2651.site.110, 12, 129, 141
411483.3.peg.2651.site.111, 103, 129, 232
411483.3.peg.2651.site.112, 10, 130, 140
411483.3.peg.2651.site.113, 9, 141, 150
411483.3.peg.2651.site.114, 33, 143, 176
411483.3.peg.2651.site.115, 114, 144, 258
411483.3.peg.2651.site.116, 20, 144, 164
411483.3.peg.2651.site.117, 4, 152, 156
411483.3.peg.2651.site.118, 3, 155, 158
411483.3.peg.2651.site.119, 6, 154, 160
411483.3.peg.2651.site.120, 5, 150, 155
411483.3.peg.2651.site.121, 1, 151, 152
411483.3.peg.2651.site.122, 4, 152, 156
411483.3.peg.2651.site.123, 1, 154, 155
411483.3.peg.2651.site.124, 69, 134, 203
411483.3.peg.2651.site.125, 3, 141, 144
411483.3.peg.2651.site.126, 9, 139, 148
411483.3.peg.2651.site.127, 1, 141, 142
411483.3.peg.2651.site.128, 93, 127, 220
411483.3.peg.2651.site.129, 32, 127, 159
411483.3.peg.2651.site.130, 2, 139, 141
411483.3.peg.2651.site.131, 3, 140, 143
411483.3.peg.2651.site.132, 1, 141, 142
411483.3.peg.2651.site.133, 3, 141, 144
411483.3.peg.2651.site.134, 21, 138, 159
411483.3.peg.2651.site.135, 27, 146, 173
411483.3.peg.2651.site.136, 2, 144, 146
411483.3.peg.2651.site.137, 13, 134, 147
411483.3.peg.2651.site.138, 12, 140, 152
411483.3.peg.2651.site.139, 2, 132, 134
411483.3.peg.2651.site.140, 1, 136, 137
411483.3.peg.2651.site.141, 0, 136, 136
411483.3.peg.2651.site.142, 2, 132, 134
411483.3.peg.2651.site.143, 10, 129, 139
411483.3.peg.2651.site.144, 114, 133, 247
411483.3.peg.2651.site.145, 9, 139, 148
411483.3.peg.2651.site.146, 1, 146, 147
411483.3.peg.2651.site.147, 27, 143, 170
411483.3.peg.2651.site.148, 3, 147, 150
411483.3.peg.2651.site.149, 1, 150, 151
411483.3.peg.2651.site.150, 1, 150, 151
411483.3.peg.2651.site.151, 8, 147, 155
411483.3.peg.2651.site.152, 1, 152, 153
411483.3.peg.2651.site.153, 6, 149, 155
411483.3.peg.2651.site.154, 1, 149, 150
411483.3.peg.2651.site.155, 2, 154, 156
411483.3.peg.2651.site.156, 0, 155, 155
411483.3.peg.2651.site.157, 1, 153, 154
411483.3.peg.2651.site.158, 9, 153, 162
411483.3.peg.2656.site.1, 1, 135, 136
411483.3.peg.2656.site.2, 1, 136, 137
411483.3.peg.2656.site.3, 2, 140, 142
411483.3.peg.2656.site.4, 4, 143, 147
411483.3.peg.2656.site.5, 2, 140, 142
411483.3.peg.2656.site.6, 1, 138, 139
411483.3.peg.2656.site.7, 24, 139, 163
411483.3.peg.2656.site.8, 3, 142, 145
411483.3.peg.2656.site.9, 5, 142, 147
411483.3.peg.2656.site.10, 4, 146, 150
411483.3.peg.2656.site.11, 2, 147, 149
411483.3.peg.2656.site.12, 2, 150, 152
411483.3.peg.2656.site.13, 15, 148, 163
411483.3.peg.2656.site.14, 4, 152, 156
411483.3.peg.2656.site.15, 2, 150, 152
411483.3.peg.2656.site.16, 1, 152, 153
411483.3.peg.2656.site.17, 9, 145, 154
411483.3.peg.2656.site.18, 19, 140, 159
411483.3.peg.2656.site.19, 5, 144, 149
411483.3.peg.2656.site.20, 7, 144, 151
411483.3.peg.2656.site.21, 12, 145, 157
411483.3.peg.2656.site.22, 5, 148, 153
411483.3.peg.2656.site.23, 2, 152, 154
411483.3.peg.2656.site.24, 99, 133, 232
411483.3.peg.2656.site.25, 6, 142, 148
411483.3.peg.2656.site.26, 5, 136, 141
411483.3.peg.2656.site.27, 23, 137, 160
411483.3.peg.2656.site.28, 15, 127, 142
411483.3.peg.2656.site.29, 1, 131, 132
411483.3.peg.2656.site.30, 3, 139, 142
411483.3.peg.2656.site.31, 7, 139, 146
411483.3.peg.2656.site.32, 1, 145, 146
411483.3.peg.2656.site.33, 0, 145, 145
411483.3.peg.2656.site.34, 2, 153, 155
411483.3.peg.2656.site.35, 22, 147, 169
411483.3.peg.2656.site.36, 1, 152, 153
411483.3.peg.2656.site.37, 4, 154, 158
411483.3.peg.2656.site.38, 39, 142, 181
411483.3.peg.2656.site.39, 5, 151, 156
411483.3.peg.2656.site.40, 48, 137, 185
411483.3.peg.2656.site.41, 78, 142, 220
411483.3.peg.2656.site.42, 5, 149, 154
411483.3.peg.2656.site.43, 23, 144, 167
411483.3.peg.2656.site.44, 1, 153, 154
411483.3.peg.2656.site.45, 1, 152, 153
411483.3.peg.2656.site.46, 1, 150, 151
411483.3.peg.2656.site.47, 0, 154, 154
411483.3.peg.2656.site.48, 46, 148, 194
411483.3.peg.2656.site.49, 8, 151, 159
411483.3.peg.2656.site.50, 1, 146, 147
411483.3.peg.2656.site.51, 5, 143, 148
411483.3.peg.2656.site.52, 10, 141, 151
411483.3.peg.2656.site.53, 3, 144, 147
411483.3.peg.2656.site.54, 3, 147, 150
411483.3.peg.2656.site.55, 2, 140, 142
411483.3.peg.2656.site.56, 2, 132, 134
411483.3.peg.2656.site.57, 8, 132, 140
411483.3.peg.2656.site.58, 2, 139, 141
411483.3.peg.2656.site.59, 6, 145, 151
411483.3.peg.2656.site.60, 117, 139, 256
411483.3.peg.2656.site.61, 127, 145, 272
411483.3.peg.2656.site.62, 60, 138, 198
411483.3.peg.2656.site.63, 5, 148, 153
411483.3.peg.2656.site.64, 0, 152, 152
411483.3.peg.2656.site.65, 2, 154, 156
411483.3.peg.2656.site.66, 0, 152, 152
411483.3.peg.2657.site.1, 2, 152, 154
411483.3.peg.2657.site.2, 0, 150, 150
411483.3.peg.2657.site.3, 5, 152, 157
411483.3.peg.2657.site.4, 2, 153, 155
411483.3.peg.2657.site.5, 2, 152, 154
411483.3.peg.2657.site.6, 0, 153, 153
411483.3.peg.2657.site.7, 12, 152, 164
411483.3.peg.2657.site.8, 4, 151, 155
411483.3.peg.2657.site.9, 3, 154, 157
411483.3.peg.2657.site.10, 3, 151, 154
411483.3.peg.2657.site.11, 3, 152, 155
411483.3.peg.2657.site.12, 0, 152, 152
411483.3.peg.2657.site.13, 3, 154, 157
411483.3.peg.2657.site.14, 1, 154, 155
411483.3.peg.2657.site.15, 6, 153, 159
411483.3.peg.2657.site.16, 1, 154, 155
411483.3.peg.2657.site.17, 7, 155, 162
411483.3.peg.2657.site.18, 1, 153, 154
411483.3.peg.2657.site.19, 0, 151, 151
411483.3.peg.2657.site.20, 5, 153, 158
411483.3.peg.2657.site.21, 1, 154, 155
411483.3.peg.2657.site.22, 4, 154, 158
411483.3.peg.2657.site.23, 1, 154, 155
411483.3.peg.2657.site.24, 6, 153, 159
411483.3.peg.2657.site.25, 7, 152, 159
411483.3.peg.2657.site.26, 1, 151, 152
411483.3.peg.2657.site.27, 13, 146, 159
411483.3.peg.2657.site.28, 0, 152, 152
411483.3.peg.2657.site.29, 0, 150, 150
411483.3.peg.2657.site.30, 20, 139, 159
411483.3.peg.2657.site.31, 1, 139, 140
411483.3.peg.2657.site.32, 1, 143, 144
411483.3.peg.2657.site.33, 4, 137, 141
411483.3.peg.2657.site.34, 3, 136, 139
411483.3.peg.2657.site.35, 106, 137, 243
411483.3.peg.2657.site.36, 114, 132, 246
411483.3.peg.2657.site.37, 2, 144, 146
411483.3.peg.2657.site.38, 2, 136, 138
411483.3.peg.2657.site.39, 1, 143, 144
411483.3.peg.2657.site.40, 3, 145, 148
411483.3.peg.2657.site.41, 0, 144, 144
411483.3.peg.2657.site.42, 1, 142, 143
411483.3.peg.2657.site.43, 5, 151, 156
411483.3.peg.2657.site.44, 3, 143, 146
411483.3.peg.2657.site.45, 4, 149, 153
411483.3.peg.2657.site.46, 2, 149, 151
411483.3.peg.2657.site.47, 4, 148, 152
411483.3.peg.2657.site.48, 0, 145, 145
411483.3.peg.2657.site.49, 1, 146, 147
411483.3.peg.2657.site.50, 1, 150, 151
411483.3.peg.2657.site.51, 133, 143, 276
411483.3.peg.2657.site.52, 1, 150, 151
411483.3.peg.2657.site.53, 1, 151, 152
411483.3.peg.2657.site.54, 0, 151, 151
411483.3.peg.2657.site.55, 4, 152, 156
411483.3.peg.2657.site.56, 1, 153, 154
411483.3.peg.2658.site.1, 7, 153, 160
411483.3.peg.2658.site.2, 1, 155, 156
411483.3.peg.2658.site.3, 0, 152, 152
411483.3.peg.2658.site.4, 35, 139, 174
411483.3.peg.2658.site.5, 59, 146, 205
411483.3.peg.2658.site.6, 5, 149, 154
411483.3.peg.2658.site.7, 2, 155, 157
411483.3.peg.2658.site.8, 1, 154, 155
411483.3.peg.2658.site.9, 10, 153, 163
411483.3.peg.2658.site.10, 0, 153, 153
411483.3.peg.2658.site.11, 4, 149, 153
411483.3.peg.2658.site.12, 5, 146, 151
411483.3.peg.2658.site.13, 13, 149, 162
411483.3.peg.2658.site.14, 25, 146, 171
