"species_id","midas_number"
"Bradyrhizobium_sp_59165","59165"
"Clostridium_acidurici_59166","59166"
"Kallotenue_papyrolyticum_59167","59167"
"Microthrix_parvicella_53446","53446"
"Prevotella_sp_54790","54790"
"Flavobacteria_bacterium_60885","60885"
"Shewanella_sp_60884","60884"
"Coprobacter_sp_60889","60889"
"Corynebacterium_imitans_60888","60888"
"Bifidobacterium_ruminantium_50236","50236"
"Campylobacter_cuniculorum_58743","58743"
"Butyricimonas_virosa_58742","58742"
"Butyricimonas_synergistica_58741","58741"
"Burkholderia_nodosa_58740","58740"
"Chitinibacter_tainanensis_58747","58747"
"Catelliglobosispora_koreensis_58746","58746"
"Catellibacterium_nectariphilum_58745","58745"
"Campylobacter_curvus_58744","58744"
"Chitinimonas_koreensis_58749","58749"
"Chitinilyticum_aquatile_58748","58748"
"Leptolyngbya_sp_58642","58642"
"Pseudomonas_extremaustralis_58643","58643"
"Silicibacter_sp_62005","62005"
"Marivirga_tractuosa_62004","62004"
"Desulfarculus_baarsii_62007","62007"
"Silicibacter_lacuscaerulensis_62006","62006"
"Microchaete_sp_62001","62001"
"Clostridium_lentocellum_62000","62000"
"Syntrophothermus_lipocalidus_62003","62003"
"Desulfovibrio_aespoeensis_62002","62002"
"Gordonia_neofelifaecis_62009","62009"
"Arcanobacterium_haemolyticum_62008","62008"
"Bordetella_avium_34447","34447"
"Simiduia_agarivorans_58640","58640"
"Stanieria_cyanosphaera_58641","58641"
"Scalindua_brodae_61046","61046"
"Proteus_mirabilis_55046","55046"
"Dictyoglomus_turgidum_61679","61679"
"Eubacterium_eligens_61678","61678"
"Oceanimonas_sp_61673","61673"
"Caldisericum_exile_61672","61672"
"Chryseobacterium_solincola_61671","61671"
"Pedobacter_sp_61670","61670"
"Actinoplanes_missouriensis_61677","61677"
"Acidovorax_sp_61676","61676"
"Azobacteroides_pseudotrichonymphae_61675","61675"
"Butyrivibrio_crossotus_61674","61674"
"Actinobacillus_equuli_60988","60988"
"Saccharophagus_degradans_60989","60989"
"Streptomyces_cellulosae_60982","60982"
"Thermosynechococcus_elongatus_60983","60983"
"Burkholderia_sordidicola_60980","60980"
"Bradyrhizobium_sp_60981","60981"
"Streptosporangium_amethystogenes_60986","60986"
"Campylobacter_mucosalis_60987","60987"
"Buchnera_aphidicola_60984","60984"
"Microtetraspora_glauca_60985","60985"
"Actinomyces_sp_58647","58647"
"Dethiosulfovibrio_peptidovorans_61581","61581"
"Cryptobacterium_curtum_61580","61580"
"Streptococcus_sp_61583","61583"
"Conexibacter_woesei_61582","61582"
"Fusobacterium_varium_61585","61585"
"Fusobacterium_mortiferum_61584","61584"
"Coprococcus_comes_61587","61587"
"Bacteroides_coprocola_61586","61586"
"Uncultured_Termite_61589","61589"
"Geobacillus_sp_61588","61588"
"Achromobacter_xylosoxidans_56249","56249"
"Paenibacillus_lactis_56242","56242"
"Propionimicrobium_lymphophilum_56532","56532"
"Pseudomonas_luteola_57118","57118"
"Pelagibacter_ubique_57110","57110"
"Mycobacterium_setense_57116","57116"
"Megamonas_hypermegale_57114","57114"
"Desulfobulbus_propionicus_61857","61857"
"Prevotella_sp_61856","61856"
"Lactobacillus_coleohominis_61855","61855"
"Lachnospiraceae_oral_61854","61854"
"Bacteroidetes_oral_61853","61853"
"Isosphaera_pallida_61852","61852"
"Halomonas_zhanjiangensis_61851","61851"
"Anaplasma_centrale_61850","61850"
"Dickeya_dadantii_61859","61859"
"Zymomonas_mobilis_61858","61858"
"Sulfitobacter_sp_60182","60182"
"Secondary_endosymbiont_60183","60183"
"Sulfitobacter_sp_60180","60180"
"Sulfitobacter_sp_60181","60181"
"Microbacterium_sp_60186","60186"
"Helicobacter_pylori_60187","60187"
"Saccharibacter_sp_60184","60184"
"Tatumella_sp_60185","60185"
"Helicobacter_pylori_60188","60188"
"Helicobacter_pylori_60189","60189"
"Lysinibacillus_fusiformis_53142","53142"
"Clostridium_autoethanogenum_53143","53143"
"Aeromonas_bestiarum_58177","58177"
"Rhizobium_leguminosarum_58171","58171"
"Citrobacter_amalonaticus_54491","54491"
"Streptomyces_aureofaciens_58173","58173"
"Acinetobacter_johnsonii_58178","58178"
"Capnocytophaga_ochracea_58179","58179"
"Selenomonas_sp_62580","62580"
"Actinomyces_sp_62581","62581"
"Actinomyces_sp_62582","62582"
"Atopobium_sp_62583","62583"
"Selenomonas_sp_62584","62584"
"Streptococcus_sp_62585","62585"
"Veillonella_sp_62586","62586"
"Dickeya_dianthicola_52632","52632"
"Geobacillus_stearothermophilus_62588","62588"
"Gamma_proteobacterium_62589","62589"
"Prochlorococcus_sp_60726","60726"
"Virgibacillus_sp_60727","60727"
"Cronobacter_sp_60724","60724"
"Smithella_sp_60725","60725"
"Neosynechococcus_sphagnicola_60722","60722"
"Legionella_norrlandica_60723","60723"
"Cyanobium_sp_60720","60720"
"Arthrobacter_sp_60721","60721"
"Bacillus_sp_60728","60728"
"Collinsella_sp_60729","60729"
"Vibrio_sinaloensis_57377","57377"
"Acinetobacter_schindleri_57376","57376"
"Anaerococcus_lactolyticus_57374","57374"
"Streptococcus_suis_57371","57371"
"Enterobacter_radicincitans_53328","53328"
"Leptotrichia_wadei_57378","57378"
"Haemophilus_haemolyticus_58350","58350"
"Haemophilus_haemolyticus_58351","58351"
"Haemophilus_haemolyticus_58352","58352"
"Frankia_sp_58353","58353"
"Pseudomonas_sp_58354","58354"
"Acinetobacter_sp_58355","58355"
"Sphingomonas_sp_58356","58356"
"Neisseria_wadsworthii_58357","58357"
"Caloramator_sp_58358","58358"
"Campylobacter_lari_58359","58359"
"Bacteroides_graminisolvens_48736","48736"
"Methylophaga_thiooxydans_57805","57805"
"Enterococcus_gallinarum_52312","52312"
"Bacillus_subtilis_57806","57806"
"Klebsiella_oxytoca_57801","57801"
"Leptospira_interrogans_57802","57802"
"Dorea_formicigenerans_56346","56346"
"Vibrio_kanaloae_59403","59403"
"Vibrio_genomosp_59402","59402"
"Atopobium_sp_59401","59401"
"Nitritalea_halalkaliphila_59400","59400"
"Chondromyces_apiculatus_59407","59407"
"Bacillus_sp_59406","59406"
"Melioribacter_roseus_59405","59405"
"Vibrio_splendidus_59404","59404"
"Pelosinus_fermentans_59409","59409"
"Burkholderia_sp_59408","59408"
"Enterobacter_asburiae_57214","57214"
"Parascardovia_denticolens_55181","55181"
"Burkholderia_phenoliruptrix_55187","55187"
"Clostridiales_bacterium_55184","55184"
"Shewanella_pealeana_61448","61448"
"Dinoroseobacter_shibae_61449","61449"
"Streptomyces_flavovariabilis_61118","61118"
"Herbidospora_cretacea_61119","61119"
"Rhizobium_tropici_61444","61444"
"Rhizobium_tropici_61445","61445"
"Pseudobacteroides_cellulosolvens_61446","61446"
"Burkholderia_phytofirmans_61447","61447"
"Leifsonia_xyli_61112","61112"
"Francisella_philomiragia_61113","61113"
"Lachnospiraceae_bacterium_61442","61442"
"Streptococcus_mitis_61111","61111"
"Taylorella_equigenitalis_52955","52955"
"Clostridiales_bacterium_52957","52957"
"Lachnospiraceae_bacterium_60407","60407"
"Lachnospiraceae_bacterium_60406","60406"
"Calothrix_sp_60157","60157"
"Helicobacter_pylori_60156","60156"
"Polaribacter_sp_60151","60151"
"Rhizobium_larrymoorei_60150","60150"
"Helicobacter_pylori_60153","60153"
"Loktanella_cinnabarina_60152","60152"
"Rhizobium_leguminosarum_55232","55232"
"Snodgrassella_alvi_55236","55236"
"Halomonas_boliviensis_58483","58483"
"Streptomyces_sp_56763","56763"
"Klebsiella_oxytoca_56762","56762"
"Streptomyces_xanthophaeus_52409","52409"
"Erwinia_pyrifoliae_56987","56987"
"Parabacteroides_distasonis_56985","56985"
"Blochmannia_chromaiodes_56984","56984"
"Lactobacillus_hilgardii_56983","56983"
"Aquimarina_macrocephali_60539","60539"
"Yersinia_enterocolitica_60538","60538"
"Pseudomonas_cichorii_60533","60533"
"Mycobacterium_aromaticivorans_60532","60532"
"Streptomyces_exfoliatus_60531","60531"
"Streptomyces_scopuliridis_60530","60530"
"Sulfitobacter_mediterraneus_60537","60537"
"Sulfitobacter_guttiformis_60536","60536"
"Luteimonas_huabeiensis_60535","60535"
"Arcobacter_cibarius_60534","60534"
"Streptomyces_sp_57580","57580"
"Serratia_plymuthica_57582","57582"
"Chromobacterium_haemolyticum_57583","57583"
"Methylobacterium_extorquens_57587","57587"
"Bradyrhizobium_japonicum_42727","42727"
"Pseudomonas_syringae_54805","54805"
"Bacillus_clausii_53464","53464"
"Clostridium_methoxybenzovorans_52877","52877"
"Geobacillus_thermoglucosidasius_53468","53468"
"Clostridiales_bacterium_62395","62395"
"Ruminococcus_sp_62394","62394"
"Treponema_bryantii_62397","62397"
"Erysipelotrichaceae_bacterium_62396","62396"
"Peptoniphilus_rhinitidis_62391","62391"
"Mycobacterium_sp_62390","62390"
"Methyloferula_stellata_62393","62393"
"Gamma_proteobacterium_62392","62392"
"Azovibrio_restrictus_58721","58721"
"Azospirillum_irakense_58720","58720"
"Bacillus_aurantiacus_58723","58723"
"Bacillus_aidingensis_58722","58722"
"Lachnospiraceae_bacterium_62399","62399"
"Lachnospiraceae_bacterium_62398","62398"
"Bacillus_kribbensis_58727","58727"
"Bacillus_gelatini_58726","58726"
"Robinsoniella_peoriensis_54117","54117"
"Lactobacillus_vini_54110","54110"
"Comamonadaceae_bacterium_60022","60022"
"Aeromonas_eucrenophila_62023","62023"
"Thermovibrio_ammonificans_62022","62022"
"Methylobacterium_sp_62021","62021"
"Aeromonas_rivuli_62020","62020"
"Actinomyces_sp_62027","62027"
"Bacillus_cellulosilyticus_62026","62026"
"Truepera_radiovictrix_62025","62025"
"Leadbetterella_byssophila_62024","62024"
"Corynebacterium_ammoniagenes_62029","62029"
"Aneurinibacillus_aneurinilyticus_62028","62028"
"Actinospica_robiniae_61611","61611"
"Pseudomonas_fulva_61610","61610"
"Catenulispora_acidiphila_61613","61613"
"Nakamurella_multipartita_61612","61612"
"Kribbella_flavida_61615","61615"
"Sphaerobacter_thermophilus_61614","61614"
"Streptococcus_canis_61617","61617"
"Methylacidiphilum_infernorum_61616","61616"
"Bacteroides_pectinophilus_61619","61619"
"Rhizobium_sp_61618","61618"
"Enterobacter_sp_59321","59321"
"Enterococcus_casseliflavus_56514","56514"
"Corynebacterium_ulcerans_49663","49663"
"Mycobacterium_fortuitum_45540","45540"
"Nitratireductor_aquibiodomus_57174","57174"
"Bergeyella_zoohelcum_57177","57177"
"Butyrivibrio_sp_57178","57178"
"Bacillus_cereus_58113","58113"
"Escherichia_coli_58110","58110"
"Desulfovibrio_africanus_58111","58111"
"Bifidobacterium_animalis_58116","58116"
"Campylobacter_lari_58115","58115"
"Burkholderia_terrae_58119","58119"
"Alcanivorax_borkumensis_54471","54471"
"Geobacillus_caldoxylosilyticus_54472","54472"
"Bacillus_sp_62568","62568"
"Chelativorans_sp_62569","62569"
"Sinorhizobium_arboris_62566","62566"
"Bacillus_sp_62567","62567"
"Mesorhizobium_loti_62564","62564"
"Rhizobium_leguminosarum_62565","62565"
"Aminobacter_sp_62562","62562"
"Burkholderia_sp_62563","62563"
"Neisseria_polysaccharea_62560","62560"
"Neisseria_lactamica_62561","62561"
"Pseudomonas_sp_60708","60708"
"Desulfosporosinus_sp_60709","60709"
"Ferriphaselus_sp_60704","60704"
"Zetaproteobacteria_bacterium_60705","60705"
"Peptococcaceae_bacterium_60706","60706"
"Clostridium_sp_60707","60707"
"Pantoea_sp_60700","60700"
"Pantoea_sp_60701","60701"
"Psychroserpens_sp_60702","60702"
"Selenomonas_sp_60703","60703"
"Prevotella_maculosa_57398","57398"
"Lactobacillus_fructivorans_57394","57394"
"Sphingobium_xenophagum_57391","57391"
"Clostridiales_genomosp_54611","54611"
"Lactobacillus_plantarum_54610","54610"
"Gluconobacter_oxydans_48286","48286"
"Phaeobacter_caeruleus_62702","62702"
"Phaeobacter_arcticus_62703","62703"
"Streptococcus_sp_62700","62700"
"Streptococcus_sp_62701","62701"
"Methyloversatilis_universalis_62706","62706"
"Helicobacter_pylori_62707","62707"
"Leisingera_methylohalidivorans_62704","62704"
"Leisingera_aquimarina_62705","62705"
"Thioalkalivibrio_sp_44149","44149"
"Alpha_proteobacterium_44631","44631"
"Bacillus_akibai_59729","59729"
"Acidomonas_methanolica_59649","59649"
"Lactobacillus_shenzhenensis_59648","59648"
"Microbacterium_sp_59645","59645"
"Paenisporosarcina_sp_59644","59644"
"Thermotoga_sp_59647","59647"
"Nitratireductor_indicus_59646","59646"
"Legionella_anisa_59641","59641"
"Clostridium_tetanomorphum_59640","59640"
"Clostridiales_bacterium_59643","59643"
"Bradyrhizobium_sp_59642","59642"
"Marinobacterium_rhizophilum_58927","58927"
"Comamonas_testosteroni_57821","57821"
"Clostridium_botulinum_57820","57820"
"Clostridiales_bacterium_57827","57827"
"Streptomyces_globisporus_57825","57825"
"Marinobacterium_litorale_58926","58926"
"Streptomyces_canus_57829","57829"
"Leptotrichia_hofstadii_57828","57828"
"Marinobacterium_jannaschii_58925","58925"
"Rickettsia_felis_58292","58292"
"Marinimicrobium_agarilyticum_58923","58923"
"Maribacter_antarcticus_58922","58922"
"Lysobacter_concretionis_58921","58921"
"Luteimonas_mephitis_58920","58920"
"Nocardia_higoensis_59469","59469"
"Nocardia_exalbida_59468","59468"
"Flavobacterium_sp_59399","59399"
"Psychroflexus_gondwanensis_59398","59398"
"Pedobacter_arcticus_59461","59461"
"Pseudomonas_syringae_59460","59460"
"Nocardia_asiatica_59463","59463"
"Planococcus_antarcticus_59390","59390"
"Indibacter_alkaliphilus_59397","59397"
"Philaenus_spumarius_symbiont_59396","59396"
"Bradyrhizobium_sp_59395","59395"
"Vibrio_rumoiensis_59394","59394"
"Porphyromonas_endodontalis_34109","34109"
"Beggiatoa_alba_61428","61428"
"Gallionella_capsiferriformans_61429","61429"
"Nitratireductor_pacificus_61422","61422"
"Shewanella_woodyi_61423","61423"
"Verminephrobacter_eiseniae_61420","61420"
"Alcanivorax_pacificus_61421","61421"
"Clostridium_cellulolyticum_61426","61426"
"Sinorhizobium_fredii_61427","61427"
"Bhargavaea_cecembensis_61424","61424"
"Maricaulis_maris_61425","61425"
"Rhizobium_tropici_62157","62157"
"Burkholderia_cenocepacia_62624","62624"
"Streptomyces_ipomoeae_62155","62155"
"Anaerostipes_caccae_55430","55430"
"Sphingomonas_bacterium_62626","62626"
"Actinotalea_ferrariae_62621","62621"
"Burkholderia_sp_62620","62620"
"Arthrospira_platensis_62151","62151"
"Streptomyces_venezuelae_62622","62622"
"Paenibacillus_larvae_52123","52123"
"Snodgrassella_alvi_57464","57464"
"Arthrobacter_sp_61134","61134"
"Jannaschia_sp_61135","61135"
"Prosthecochloris_aestuarii_61136","61136"
"Photorhabdus_asymbiotica_61137","61137"
"Chlorobium_phaeobacteroides_61130","61130"
"Chlorobium_phaeovibrioides_61131","61131"
"Citrobacter_koseri_61132","61132"
"Anaeromyxobacter_dehalogenans_61133","61133"
"Erythrobacter_vulgaris_61138","61138"
"Ruegeria_sp_61139","61139"
"Gluconacetobacter_europaeus_56709","56709"
"Bacteroides_reticulotermitis_60550","60550"
"Halomonas_zincidurans_60553","60553"
"Paracoccus_yeei_60552","60552"
"Campylobacter_sp_60555","60555"
"Tomitella_biformata_60554","60554"
"Bacillus_sp_60557","60557"
"Arthrobacter_sp_60556","60556"
"Mycobacterium_sp_60559","60559"
"Bacillus_sp_60558","60558"
"Dialister_micraerophilus_56703","56703"
"Burkholderia_cepacia_56702","56702"
"Prevotella_nigrescens_56706","56706"
"Microbacterium_sp_60740","60740"
"Salinisphaera_hydrothermalis_60037","60037"
"Streptococcus_oralis_60034","60034"
"Chthonomonas_calidirosea_60035","60035"
"Streptococcus_oligofermentans_60032","60032"
"Streptococcus_oralis_60033","60033"
"Lactobacillus_namurensis_60030","60030"
"Cellulomonas_sp_60031","60031"
"Enterovibrio_norvegicus_54866","54866"
"Oscillospiraceae_bacterium_54867","54867"
"Exiguobacterium_acetylicum_54868","54868"
"Clostridium_tyrobutyricum_53488","53488"
"Bacillus_sp_53487","53487"
"Kinetoplastibacterium_crithidii_49839","49839"
"Rhodonellum_psychrophilum_45738","45738"
"Micromonospora_aurantiaca_58255","58255"
"Bacteroides_ureolyticus_58254","58254"
"Arenibacter_latericius_58705","58705"
"Arenibacter_certesii_58704","58704"
"Aquimarina_muelleri_58703","58703"
"Aquimarina_latercula_58702","58702"
"Aquaspirillum_serpens_58701","58701"
"Aneurinibacillus_terranovensis_58700","58700"
"Vibrio_sp_58259","58259"
"Streptomyces_prunicolor_58258","58258"
"Arsenophonus_nasoniae_58709","58709"
"Arsenicicoccus_bolidensis_58708","58708"
"Legionella_drancourtii_62049","62049"
"Butyrivibrio_fibrisolvens_62048","62048"
"Zunongwangia_profunda_62041","62041"
"Aerococcus_viridans_62040","62040"
"Halanaerobium_hydrogeniformans_62043","62043"
"Frankia_symbiont_62042","62042"
"Ruminococcus_torques_62045","62045"
"Gordonibacter_pamelaeae_62044","62044"
"Ruminococcus_bromii_62047","62047"
"Ruminococcus_obeum_62046","62046"
"Stenoxybacter_acetivorans_59076","59076"
"Streptococcus_caballi_59077","59077"
"Sporosarcina_ureae_59074","59074"
"Stappia_stellulata_59075","59075"
"Spongiibacter_tropicus_59072","59072"
"Sporolactobacillus_vineae_59073","59073"
"Spirosoma_panaciterrae_59070","59070"
"Spirosoma_spitsbergense_59071","59071"
"Marinobacter_sp_61637","61637"
"Synechococcus_sp_61636","61636"
"Moorea_producens_61635","61635"
"Novosphingobium_subterraneum_61634","61634"
"Puniceispirillum_marinum_61633","61633"
"Neisseria_mucosa_61632","61632"
"Streptococcus_castoreus_59078","59078"
"Streptococcus_devriesei_59079","59079"
"Propionibacterium_acnes_50902","50902"
"Leptolyngbya_boryana_61093","61093"
"Anabaena_cylindrica_61092","61092"
"Methylomicrobium_alcaliphilum_61091","61091"
"Marinobacter_sp_61090","61090"
"Synergistes_jonesii_61097","61097"
"Microbacterium_oleivorans_61096","61096"
"Wolinella_succinogenes_61095","61095"
"Bacillus_halodurans_61094","61094"
"Diplosphaera_colitermitum_61099","61099"
"Thermus_filiformis_61098","61098"
"Agrobacterium_sp_56572","56572"
"Burkholderiales_bacterium_56577","56577"
"Desulfobacterium_autotrophicum_60948","60948"
"Desulfotalea_psychrophila_60949","60949"
"Eubacterium_limosum_60946","60946"
"Streptococcus_sinensis_60947","60947"
"Bradyrhizobium_sp_60944","60944"
"Corynebacterium_variabile_60945","60945"
"Brevundimonas_nasdae_60942","60942"
"Elizabethkingia_miricola_60943","60943"
"Oerskovia_turbata_60940","60940"
"Oceanobacillus_picturae_60941","60941"
"Streptomyces_viridochromogenes_61899","61899"
"Streptomyces_sp_61898","61898"
"Halomonas_sp_61893","61893"
"Alteromonas_australica_61892","61892"
"Desulfurivibrio_alkaliphilus_61891","61891"
"Brevundimonas_naejangsanensis_61890","61890"
"Actinobacillus_minor_61897","61897"
"Acidaminococcus_fermentans_61896","61896"
"Cellulomonas_fimi_61895","61895"
"Dickeya_dadantii_61894","61894"
"Aphanocapsa_montana_46612","46612"
"Ketogulonicigenium_vulgare_46611","46611"
"Exiguobacterium_sp_56391","56391"
"Tatumella_ptyseos_53108","53108"
"Acinetobacter_guillouiae_57629","57629"
"Clostridium_bolteae_57158","57158"
"Prevotella_oulorum_57625","57625"
"Acinetobacter_indicus_57156","57156"
"Acinetobacter_venetianus_57626","57626"
"Plautia_stali_57621","57621"
"Corynebacterium_jeikeium_57623","57623"
"Leptotrichia_goodfellowii_57622","57622"
"Prevotella_sp_58138","58138"
"Alcanivorax_dieselolei_62545","62545"
"Arthrobacter_phenanthrenivorans_62546","62546"
